"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"0400000US36","New York","84578","372",
"1500000US360810663012","Block Group 2; Census Tract 663.01; Queens County; New York","-","**",
"1500000US360810663021","Block Group 1; Census Tract 663.02; Queens County; New York","-","**",
"1500000US360810664011","Block Group 1; Census Tract 664.01; Queens County; New York","106292","95890",
"1500000US360810664012","Block Group 2; Census Tract 664.01; Queens County; New York","147663","85361",
"1500000US360810664021","Block Group 1; Census Tract 664.02; Queens County; New York","142750","41510",
"1500000US360810664022","Block Group 2; Census Tract 664.02; Queens County; New York","-","**",
"1500000US360810664023","Block Group 3; Census Tract 664.02; Queens County; New York","110057","14718",
"1500000US360810664031","Block Group 1; Census Tract 664.03; Queens County; New York","160145","55420",
"1500000US360810664032","Block Group 2; Census Tract 664.03; Queens County; New York","78500","26325",
"1500000US360810664033","Block Group 3; Census Tract 664.03; Queens County; New York","75969","31623",
"1500000US360810664041","Block Group 1; Census Tract 664.04; Queens County; New York","-","**",
"1500000US360810665011","Block Group 1; Census Tract 665.01; Queens County; New York","91364","90023",
"1500000US360810665012","Block Group 2; Census Tract 665.01; Queens County; New York","84053","19912",
"1500000US360810665013","Block Group 3; Census Tract 665.01; Queens County; New York","73704","64572",
"1500000US360810665014","Block Group 4; Census Tract 665.01; Queens County; New York","247776","91701",
"1500000US360810667011","Block Group 1; Census Tract 667.01; Queens County; New York","103750","50951",
"1500000US360810667012","Block Group 2; Census Tract 667.01; Queens County; New York","139625","50352",
"1500000US360810669001","Block Group 1; Census Tract 669; Queens County; New York","67202","27434",
"1500000US360810669002","Block Group 2; Census Tract 669; Queens County; New York","115324","33552",
"1500000US360810671001","Block Group 1; Census Tract 671; Queens County; New York","147879","39115",
"1500000US360810671002","Block Group 2; Census Tract 671; Queens County; New York","112633","8537",
"1500000US360810677001","Block Group 1; Census Tract 677; Queens County; New York","135536","83721",
"1500000US360810677002","Block Group 2; Census Tract 677; Queens County; New York","84440","39246",
"1500000US360810679001","Block Group 1; Census Tract 679; Queens County; New York","80694","57757",
"1500000US360810679002","Block Group 2; Census Tract 679; Queens County; New York","58603","12570",
"1500000US360810679003","Block Group 3; Census Tract 679; Queens County; New York","91176","36607",
"1500000US360810680001","Block Group 1; Census Tract 680; Queens County; New York","108790","79879",
"1500000US360810680002","Block Group 2; Census Tract 680; Queens County; New York","114653","37963",
"1500000US360810680003","Block Group 3; Census Tract 680; Queens County; New York","131458","41751",
"1500000US360810680004","Block Group 4; Census Tract 680; Queens County; New York","124403","58665",
"1500000US360810682001","Block Group 1; Census Tract 682; Queens County; New York","86371","16405",
"1500000US360810682002","Block Group 2; Census Tract 682; Queens County; New York","113482","29139",
"1500000US360810683001","Block Group 1; Census Tract 683; Queens County; New York","92609","27738",
"1500000US360810683002","Block Group 2; Census Tract 683; Queens County; New York","68167","48007",
"1500000US360810683003","Block Group 3; Census Tract 683; Queens County; New York","65398","13953",
"1500000US360810687001","Block Group 1; Census Tract 687; Queens County; New York","74196","32919",
"1500000US360810687002","Block Group 2; Census Tract 687; Queens County; New York","95395","22647",
"1500000US360810687003","Block Group 3; Census Tract 687; Queens County; New York","61985","45156",
"1500000US360810690001","Block Group 1; Census Tract 690; Queens County; New York","148512","12537",
"1500000US360810690002","Block Group 2; Census Tract 690; Queens County; New York","68594","40028",
"1500000US360810693001","Block Group 1; Census Tract 693; Queens County; New York","78578","34918",
"1500000US360810693002","Block Group 2; Census Tract 693; Queens County; New York","49236","6022",
"1500000US360810694001","Block Group 1; Census Tract 694; Queens County; New York","96953","38029",
"1500000US360810694002","Block Group 2; Census Tract 694; Queens County; New York","102154","53916",
"1500000US360810695001","Block Group 1; Census Tract 695; Queens County; New York","101389","38840",
"1500000US360810695002","Block Group 2; Census Tract 695; Queens County; New York","114083","28064",
"1500000US360810697011","Block Group 1; Census Tract 697.01; Queens County; New York","88750","51251",
"1500000US360810697012","Block Group 2; Census Tract 697.01; Queens County; New York","92826","11817",
"1500000US360810697013","Block Group 3; Census Tract 697.01; Queens County; New York","107438","17020",
"1500000US360810697021","Block Group 1; Census Tract 697.02; Queens County; New York","-","**",
"1500000US360810697022","Block Group 2; Census Tract 697.02; Queens County; New York","149583","120967",
"1500000US360810697023","Block Group 3; Census Tract 697.02; Queens County; New York","-","**",
"1500000US360810697024","Block Group 4; Census Tract 697.02; Queens County; New York","89643","61655",
"1500000US360810703001","Block Group 1; Census Tract 703; Queens County; New York","70625","51501",
"1500000US360810703002","Block Group 2; Census Tract 703; Queens County; New York","113929","34405",
"1500000US360810707001","Block Group 1; Census Tract 707; Queens County; New York","163056","24679",
"1500000US360810707002","Block Group 2; Census Tract 707; Queens County; New York","89342","32441",
"1500000US360810707003","Block Group 3; Census Tract 707; Queens County; New York","132083","52048",
"1500000US360810709001","Block Group 1; Census Tract 709; Queens County; New York","72091","29161",
"1500000US360810709002","Block Group 2; Census Tract 709; Queens County; New York","173214","47677",
"1500000US360810711001","Block Group 1; Census Tract 711; Queens County; New York","133507","21883",
"1500000US360810711002","Block Group 2; Census Tract 711; Queens County; New York","59807","36001",
"1500000US360810711003","Block Group 3; Census Tract 711; Queens County; New York","123088","58916",
"1500000US360810711004","Block Group 4; Census Tract 711; Queens County; New York","82408","41395",
"1500000US360810713031","Block Group 1; Census Tract 713.03; Queens County; New York","103028","33169",
"1500000US360810713032","Block Group 2; Census Tract 713.03; Queens County; New York","91686","44819",
"1500000US360810713033","Block Group 3; Census Tract 713.03; Queens County; New York","100187","50985",
"1500000US360810713041","Block Group 1; Census Tract 713.04; Queens County; New York","105132","88310",
"1500000US360810713042","Block Group 2; Census Tract 713.04; Queens County; New York","130625","49272",
"1500000US360810713043","Block Group 3; Census Tract 713.04; Queens County; New York","56071","50205",
"1500000US360810713044","Block Group 4; Census Tract 713.04; Queens County; New York","63924","18517",
"1500000US360810713051","Block Group 1; Census Tract 713.05; Queens County; New York","76575","42475",
"1500000US360810713052","Block Group 2; Census Tract 713.05; Queens County; New York","109477","18117",
"1500000US360810713053","Block Group 3; Census Tract 713.05; Queens County; New York","122313","8590",
"1500000US360810713054","Block Group 4; Census Tract 713.05; Queens County; New York","120789","77599",
"1500000US360810713061","Block Group 1; Census Tract 713.06; Queens County; New York","64261","22569",
"1500000US360810713062","Block Group 2; Census Tract 713.06; Queens County; New York","125200","67400",
"1500000US360810713063","Block Group 3; Census Tract 713.06; Queens County; New York","-","**",
"1500000US360810713064","Block Group 4; Census Tract 713.06; Queens County; New York","68125","19473",
"1500000US360810716001","Block Group 1; Census Tract 716; Queens County; New York","-","**",
"1500000US360810717011","Block Group 1; Census Tract 717.01; Queens County; New York","-","**",
"1500000US360810717012","Block Group 2; Census Tract 717.01; Queens County; New York","36964","36400",
"1500000US360810717013","Block Group 3; Census Tract 717.01; Queens County; New York","55781","27107",
"1500000US360810717014","Block Group 4; Census Tract 717.01; Queens County; New York","54158","44448",
"1500000US360810717021","Block Group 1; Census Tract 717.02; Queens County; New York","85217","37933",
"1500000US360810717022","Block Group 2; Census Tract 717.02; Queens County; New York","119196","26688",
"1500000US360810719001","Block Group 1; Census Tract 719; Queens County; New York","33992","20019",
"1500000US360810719002","Block Group 2; Census Tract 719; Queens County; New York","73929","14831",
"1500000US360810721001","Block Group 1; Census Tract 721; Queens County; New York","64314","51760",
"1500000US360810721002","Block Group 2; Census Tract 721; Queens County; New York","100083","74390",
"1500000US360810721003","Block Group 3; Census Tract 721; Queens County; New York","-","**",
"1500000US360810721004","Block Group 4; Census Tract 721; Queens County; New York","179500","169899",
"1500000US360810721005","Block Group 5; Census Tract 721; Queens County; New York","-","**",
"1500000US360810723001","Block Group 1; Census Tract 723; Queens County; New York","106000","36900",
"1500000US360810723002","Block Group 2; Census Tract 723; Queens County; New York","250,000+","***",
"1500000US360810723003","Block Group 3; Census Tract 723; Queens County; New York","230208","71371",
"1500000US360810729001","Block Group 1; Census Tract 729; Queens County; New York","182321","74001",
"1500000US360810729002","Block Group 2; Census Tract 729; Queens County; New York","54226","21704",
"1500000US360810731001","Block Group 1; Census Tract 731; Queens County; New York","199000","45323",
"1500000US360810731002","Block Group 2; Census Tract 731; Queens County; New York","123571","22694",
"1500000US360810737001","Block Group 1; Census Tract 737; Queens County; New York","125833","29909",
"1500000US360810737002","Block Group 2; Census Tract 737; Queens County; New York","123636","45018",
"1500000US360810739001","Block Group 1; Census Tract 739; Queens County; New York","119412","42791",
"1500000US360810739002","Block Group 2; Census Tract 739; Queens County; New York","65395","52008",
"1500000US360810739003","Block Group 3; Census Tract 739; Queens County; New York","190556","117663",
"1500000US360810739004","Block Group 4; Census Tract 739; Queens County; New York","-","**",
"1500000US360810739005","Block Group 5; Census Tract 739; Queens County; New York","110091","60316",
"1500000US360810741001","Block Group 1; Census Tract 741; Queens County; New York","-","**",
"1500000US360810741002","Block Group 2; Census Tract 741; Queens County; New York","80263","39012",
"1500000US360810741003","Block Group 3; Census Tract 741; Queens County; New York","130240","25044",
"1500000US360810741004","Block Group 4; Census Tract 741; Queens County; New York","125093","40413",
"1500000US360810743001","Block Group 1; Census Tract 743; Queens County; New York","66735","19501",
"1500000US360810743002","Block Group 2; Census Tract 743; Queens County; New York","61875","40665",
"1500000US360810743003","Block Group 3; Census Tract 743; Queens County; New York","77967","12005",
"1500000US360810743004","Block Group 4; Census Tract 743; Queens County; New York","101042","37070",
"1500000US360810745001","Block Group 1; Census Tract 745; Queens County; New York","74526","16548",
"1500000US360810745002","Block Group 2; Census Tract 745; Queens County; New York","59907","15432",
"1500000US360810747001","Block Group 1; Census Tract 747; Queens County; New York","88314","25057",
"1500000US360810747002","Block Group 2; Census Tract 747; Queens County; New York","102188","55546",
"1500000US360810749001","Block Group 1; Census Tract 749; Queens County; New York","217500","49314",
"1500000US360810749002","Block Group 2; Census Tract 749; Queens County; New York","235417","29498",
"1500000US360810757011","Block Group 1; Census Tract 757.01; Queens County; New York","104146","49887",
"1500000US360810757012","Block Group 2; Census Tract 757.01; Queens County; New York","76232","24577",
"1500000US360810757013","Block Group 3; Census Tract 757.01; Queens County; New York","135595","31136",
"1500000US360810757021","Block Group 1; Census Tract 757.02; Queens County; New York","109643","28314",
"1500000US360810757022","Block Group 2; Census Tract 757.02; Queens County; New York","220217","126167",
"1500000US360810757023","Block Group 3; Census Tract 757.02; Queens County; New York","119450","116663",
"1500000US360810769011","Block Group 1; Census Tract 769.01; Queens County; New York","90833","81311",
"1500000US360810769012","Block Group 2; Census Tract 769.01; Queens County; New York","101733","9736",
"1500000US360810769021","Block Group 1; Census Tract 769.02; Queens County; New York","133438","28195",
"1500000US360810773001","Block Group 1; Census Tract 773; Queens County; New York","106087","21093",
"1500000US360810773002","Block Group 2; Census Tract 773; Queens County; New York","-","**",
"1500000US360810773003","Block Group 3; Census Tract 773; Queens County; New York","97375","60093",
"1500000US360810775001","Block Group 1; Census Tract 775; Queens County; New York","74348","14588",
"1500000US360810775002","Block Group 2; Census Tract 775; Queens County; New York","129896","123989",
"1500000US360810775003","Block Group 3; Census Tract 775; Queens County; New York","90139","44009",
"1500000US360810779021","Block Group 1; Census Tract 779.02; Queens County; New York","136295","120155",
"1500000US360810779022","Block Group 2; Census Tract 779.02; Queens County; New York","123661","70373",
"1500000US360810779023","Block Group 3; Census Tract 779.02; Queens County; New York","180208","52728",
"1500000US360810779024","Block Group 4; Census Tract 779.02; Queens County; New York","150588","97185",
"1500000US360810779025","Block Group 5; Census Tract 779.02; Queens County; New York","-","**",
"1500000US360810779031","Block Group 1; Census Tract 779.03; Queens County; New York","68821","29589",
"1500000US360810779032","Block Group 2; Census Tract 779.03; Queens County; New York","137500","46369",
"1500000US360810779033","Block Group 3; Census Tract 779.03; Queens County; New York","69024","25114",
"1500000US360810779041","Block Group 1; Census Tract 779.04; Queens County; New York","-","**",
"1500000US360810779042","Block Group 2; Census Tract 779.04; Queens County; New York","-","**",
"1500000US360810779043","Block Group 3; Census Tract 779.04; Queens County; New York","106107","22531",
"1500000US360810779044","Block Group 4; Census Tract 779.04; Queens County; New York","147100","108575",
"1500000US360810779051","Block Group 1; Census Tract 779.05; Queens County; New York","98929","21419",
"1500000US360810779052","Block Group 2; Census Tract 779.05; Queens County; New York","68654","52586",
"1500000US360810779061","Block Group 1; Census Tract 779.06; Queens County; New York","61572","19648",
"1500000US360810779062","Block Group 2; Census Tract 779.06; Queens County; New York","124559","43226",
"1500000US360810779071","Block Group 1; Census Tract 779.07; Queens County; New York","72604","50015",
"1500000US360810779072","Block Group 2; Census Tract 779.07; Queens County; New York","66458","19573",
"1500000US360810779081","Block Group 1; Census Tract 779.08; Queens County; New York","80657","26402",
"1500000US360810779082","Block Group 2; Census Tract 779.08; Queens County; New York","73226","53012",
"1500000US360810788001","Block Group 1; Census Tract 788; Queens County; New York","99375","23679",
"1500000US360810788002","Block Group 2; Census Tract 788; Queens County; New York","97617","68913",
"1500000US360810790001","Block Group 1; Census Tract 790; Queens County; New York","87679","51808",
"1500000US360810790002","Block Group 2; Census Tract 790; Queens County; New York","66500","37786",
"1500000US360810792001","Block Group 1; Census Tract 792; Queens County; New York","97885","16047",
"1500000US360810792002","Block Group 2; Census Tract 792; Queens County; New York","56389","25677",
"1500000US360810793001","Block Group 1; Census Tract 793; Queens County; New York","-","**",
"1500000US360810797011","Block Group 1; Census Tract 797.01; Queens County; New York","101112","1029",
"1500000US360810797012","Block Group 2; Census Tract 797.01; Queens County; New York","52484","24641",
"1500000US360810797013","Block Group 3; Census Tract 797.01; Queens County; New York","-","**",
"1500000US360810797014","Block Group 4; Census Tract 797.01; Queens County; New York","51303","23143",
"1500000US360810797021","Block Group 1; Census Tract 797.02; Queens County; New York","26648","6962",
"1500000US360810797022","Block Group 2; Census Tract 797.02; Queens County; New York","37199","21855",
"1500000US360810797023","Block Group 3; Census Tract 797.02; Queens County; New York","-","**",
"1500000US360810797024","Block Group 4; Census Tract 797.02; Queens County; New York","104568","76253",
"1500000US360810799001","Block Group 1; Census Tract 799; Queens County; New York","96742","12639",
"1500000US360810799002","Block Group 2; Census Tract 799; Queens County; New York","24773","3701",
"1500000US360810803011","Block Group 1; Census Tract 803.01; Queens County; New York","59868","18496",
"1500000US360810803012","Block Group 2; Census Tract 803.01; Queens County; New York","72955","47788",
"1500000US360810803013","Block Group 3; Census Tract 803.01; Queens County; New York","79333","61408",
"1500000US360810803021","Block Group 1; Census Tract 803.02; Queens County; New York","143899","35165",
"1500000US360810803022","Block Group 2; Census Tract 803.02; Queens County; New York","-","**",
"1500000US360810803023","Block Group 3; Census Tract 803.02; Queens County; New York","79536","22511",
"1500000US360810809001","Block Group 1; Census Tract 809; Queens County; New York","62879","33167",
"1500000US360810809002","Block Group 2; Census Tract 809; Queens County; New York","-","**",
"1500000US360810809003","Block Group 3; Census Tract 809; Queens County; New York","-","**",
"1500000US360810809004","Block Group 4; Census Tract 809; Queens County; New York","-","**",
"1500000US360810809005","Block Group 5; Census Tract 809; Queens County; New York","-","**",
"1500000US360810809006","Block Group 6; Census Tract 809; Queens County; New York","29375","27978",
"1500000US360810809007","Block Group 7; Census Tract 809; Queens County; New York","-","**",
"1500000US360810814001","Block Group 1; Census Tract 814; Queens County; New York","160673","78809",
"1500000US360810814002","Block Group 2; Census Tract 814; Queens County; New York","114444","74838",
"1500000US360810814003","Block Group 3; Census Tract 814; Queens County; New York","159886","119462",
"1500000US360810818001","Block Group 1; Census Tract 818; Queens County; New York","113833","36145",
"1500000US360810818002","Block Group 2; Census Tract 818; Queens County; New York","101047","50906",
"1500000US360810818003","Block Group 3; Census Tract 818; Queens County; New York","184500","118255",
"1500000US360810837001","Block Group 1; Census Tract 837; Queens County; New York","68077","13277",
"1500000US360810837002","Block Group 2; Census Tract 837; Queens County; New York","-","**",
"1500000US360810837003","Block Group 3; Census Tract 837; Queens County; New York","170057","20539",
"1500000US360810837004","Block Group 4; Census Tract 837; Queens County; New York","-","**",
"1500000US360810837005","Block Group 5; Census Tract 837; Queens County; New York","53636","25987",
"1500000US360810838001","Block Group 1; Census Tract 838; Queens County; New York","114063","77689",
"1500000US360810838002","Block Group 2; Census Tract 838; Queens County; New York","96157","2146",
"1500000US360810838003","Block Group 3; Census Tract 838; Queens County; New York","79881","49853",
"1500000US360810838004","Block Group 4; Census Tract 838; Queens County; New York","59857","47841",
"1500000US360810840001","Block Group 1; Census Tract 840; Queens County; New York","105291","73300",
"1500000US360810840002","Block Group 2; Census Tract 840; Queens County; New York","83899","25642",
"1500000US360810840003","Block Group 3; Census Tract 840; Queens County; New York","142396","39753",
"1500000US360810840004","Block Group 4; Census Tract 840; Queens County; New York","77078","74832",
"1500000US360810840005","Block Group 5; Census Tract 840; Queens County; New York","-","**",
"1500000US360810845001","Block Group 1; Census Tract 845; Queens County; New York","25229","15734",
"1500000US360810845002","Block Group 2; Census Tract 845; Queens County; New York","48239","30644",
"1500000US360810845003","Block Group 3; Census Tract 845; Queens County; New York","84490","38373",
"1500000US360810846011","Block Group 1; Census Tract 846.01; Queens County; New York","119063","48215",
"1500000US360810846012","Block Group 2; Census Tract 846.01; Queens County; New York","91875","42729",
"1500000US360810846021","Block Group 1; Census Tract 846.02; Queens County; New York","83000","19063",
"1500000US360810849011","Block Group 1; Census Tract 849.01; Queens County; New York","-","**",
"1500000US360810849012","Block Group 2; Census Tract 849.01; Queens County; New York","98330","57846",
"1500000US360810849021","Block Group 1; Census Tract 849.02; Queens County; New York","75470","24686",
"1500000US360810849022","Block Group 2; Census Tract 849.02; Queens County; New York","29889","12858",
"1500000US360810853001","Block Group 1; Census Tract 853; Queens County; New York","29207","5002",
"1500000US360810853002","Block Group 2; Census Tract 853; Queens County; New York","-","**",
"1500000US360810853003","Block Group 3; Census Tract 853; Queens County; New York","-","**",
"1500000US360810853004","Block Group 4; Census Tract 853; Queens County; New York","50000","42718",
"1500000US360810855001","Block Group 1; Census Tract 855; Queens County; New York","-","**",
"1500000US360810855002","Block Group 2; Census Tract 855; Queens County; New York","42973","21283",
"1500000US360810855003","Block Group 3; Census Tract 855; Queens County; New York","39566","14873",
"1500000US360810855004","Block Group 4; Census Tract 855; Queens County; New York","-","**",
"1500000US360810857001","Block Group 1; Census Tract 857; Queens County; New York","56818","16244",
"1500000US360810857002","Block Group 2; Census Tract 857; Queens County; New York","-","**",
"1500000US360810857003","Block Group 3; Census Tract 857; Queens County; New York","61208","53469",
"1500000US360810859001","Block Group 1; Census Tract 859; Queens County; New York","54375","14642",
"1500000US360810859002","Block Group 2; Census Tract 859; Queens County; New York","62398","32488",
"1500000US360810859003","Block Group 3; Census Tract 859; Queens County; New York","58641","15238",
"1500000US360810861001","Block Group 1; Census Tract 861; Queens County; New York","59861","7975",
"1500000US360810861002","Block Group 2; Census Tract 861; Queens County; New York","39423","10893",
"1500000US360810863001","Block Group 1; Census Tract 863; Queens County; New York","74183","68301",
"1500000US360810863002","Block Group 2; Census Tract 863; Queens County; New York","-","**",
"1500000US360810863003","Block Group 3; Census Tract 863; Queens County; New York","48631","45500",
"1500000US360810863004","Block Group 4; Census Tract 863; Queens County; New York","75511","21130",
"1500000US360810864001","Block Group 1; Census Tract 864; Queens County; New York","130139","23506",
"1500000US360810864002","Block Group 2; Census Tract 864; Queens County; New York","123984","38469",
"1500000US360810865001","Block Group 1; Census Tract 865; Queens County; New York","76471","29390",
"1500000US360810865002","Block Group 2; Census Tract 865; Queens County; New York","38848","32301",
"1500000US360810865003","Block Group 3; Census Tract 865; Queens County; New York","-","**",
"1500000US360810869001","Block Group 1; Census Tract 869; Queens County; New York","85142","61735",
"1500000US360810869002","Block Group 2; Census Tract 869; Queens County; New York","150417","95157",
"1500000US360810871001","Block Group 1; Census Tract 871; Queens County; New York","95577","75505",
"1500000US360810871002","Block Group 2; Census Tract 871; Queens County; New York","43666","11219",
"1500000US360810884000","Block Group 0; Census Tract 884; Queens County; New York","-","**",
"1500000US360810884001","Block Group 1; Census Tract 884; Queens County; New York","64028","41776",
"1500000US360810884002","Block Group 2; Census Tract 884; Queens County; New York","228594","167277",
"1500000US360810884003","Block Group 3; Census Tract 884; Queens County; New York","49325","45404",
"1500000US360810884004","Block Group 4; Census Tract 884; Queens County; New York","250,000+","***",
"1500000US360810884005","Block Group 5; Census Tract 884; Queens County; New York","187745","151060",
"1500000US360810884006","Block Group 6; Census Tract 884; Queens County; New York","130321","58687",
"1500000US360810884007","Block Group 7; Census Tract 884; Queens County; New York","49826","49466",
"1500000US360810884008","Block Group 8; Census Tract 884; Queens County; New York","87325","40681",
"1500000US360810889021","Block Group 1; Census Tract 889.02; Queens County; New York","68429","29036",
"1500000US360810889022","Block Group 2; Census Tract 889.02; Queens County; New York","88987","76583",
"1500000US360810889023","Block Group 3; Census Tract 889.02; Queens County; New York","14911","3796",
"1500000US360810889024","Block Group 4; Census Tract 889.02; Queens County; New York","-","**",
"1500000US360810889031","Block Group 1; Census Tract 889.03; Queens County; New York","46962","17005",
"1500000US360810889032","Block Group 2; Census Tract 889.03; Queens County; New York","65341","43046",
"1500000US360810889033","Block Group 3; Census Tract 889.03; Queens County; New York","58780","39591",
"1500000US360810892011","Block Group 1; Census Tract 892.01; Queens County; New York","223125","142787",
"1500000US360810892012","Block Group 2; Census Tract 892.01; Queens County; New York","219085","27114",
"1500000US360810892013","Block Group 3; Census Tract 892.01; Queens County; New York","-","**",
"1500000US360810892014","Block Group 4; Census Tract 892.01; Queens County; New York","130918","42790",
"1500000US360810892015","Block Group 5; Census Tract 892.01; Queens County; New York","171404","43959",
"1500000US360810892016","Block Group 6; Census Tract 892.01; Queens County; New York","117625","77163",
"1500000US360810892017","Block Group 7; Census Tract 892.01; Queens County; New York","-","**",
"1500000US360810892018","Block Group 8; Census Tract 892.01; Queens County; New York","122370","45778",
"1500000US360810892021","Block Group 1; Census Tract 892.02; Queens County; New York","-","**",
"1500000US360810907000","Block Group 0; Census Tract 907; Queens County; New York","-","**",
"1500000US360810907001","Block Group 1; Census Tract 907; Queens County; New York","107917","41763",
"1500000US360810916020","Block Group 0; Census Tract 916.02; Queens County; New York","-","**",
"1500000US360810916021","Block Group 1; Census Tract 916.02; Queens County; New York","-","**",
"1500000US360810916030","Block Group 0; Census Tract 916.03; Queens County; New York","-","**",
"1500000US360810916031","Block Group 1; Census Tract 916.03; Queens County; New York","-","**",
"1500000US360810916032","Block Group 2; Census Tract 916.03; Queens County; New York","99625","30867",
"1500000US360810916033","Block Group 3; Census Tract 916.03; Queens County; New York","-","**",
"1500000US360810916034","Block Group 4; Census Tract 916.03; Queens County; New York","151250","82555",
"1500000US360810916035","Block Group 5; Census Tract 916.03; Queens County; New York","125391","64260",
"1500000US360810916036","Block Group 6; Census Tract 916.03; Queens County; New York","168194","39474",
"1500000US360810916040","Block Group 0; Census Tract 916.04; Queens County; New York","-","**",
"1500000US360810916041","Block Group 1; Census Tract 916.04; Queens County; New York","-","**",
"1500000US360810918000","Block Group 0; Census Tract 918; Queens County; New York","-","**",
"1500000US360810918001","Block Group 1; Census Tract 918; Queens County; New York","-","**",
"1500000US360810919000","Block Group 0; Census Tract 919; Queens County; New York","-","**",
"1500000US360810919001","Block Group 1; Census Tract 919; Queens County; New York","137550","71120",
"1500000US360810919002","Block Group 2; Census Tract 919; Queens County; New York","-","**",
"1500000US360810919003","Block Group 3; Census Tract 919; Queens County; New York","106034","17572",
"1500000US360810922000","Block Group 0; Census Tract 922; Queens County; New York","-","**",
"1500000US360810922001","Block Group 1; Census Tract 922; Queens County; New York","144398","75758",
"1500000US360810922002","Block Group 2; Census Tract 922; Queens County; New York","161205","39645",
"1500000US360810922003","Block Group 3; Census Tract 922; Queens County; New York","159688","118159",
"1500000US360810925001","Block Group 1; Census Tract 925; Queens County; New York","67813","37631",
"1500000US360810925002","Block Group 2; Census Tract 925; Queens County; New York","66484","24933",
"1500000US360810925003","Block Group 3; Census Tract 925; Queens County; New York","73375","33520",
"1500000US360810928000","Block Group 0; Census Tract 928; Queens County; New York","-","**",
"1500000US360810928001","Block Group 1; Census Tract 928; Queens County; New York","161081","45942",
"1500000US360810928002","Block Group 2; Census Tract 928; Queens County; New York","141250","72246",
"1500000US360810928003","Block Group 3; Census Tract 928; Queens County; New York","177963","100280",
"1500000US360810929000","Block Group 0; Census Tract 929; Queens County; New York","-","**",
"1500000US360810929001","Block Group 1; Census Tract 929; Queens County; New York","-","**",
"1500000US360810929002","Block Group 2; Census Tract 929; Queens County; New York","45712","38530",
"1500000US360810929003","Block Group 3; Census Tract 929; Queens County; New York","75491","31836",
"1500000US360810929004","Block Group 4; Census Tract 929; Queens County; New York","115131","55948",
"1500000US360810929005","Block Group 5; Census Tract 929; Queens County; New York","130268","45989",
"1500000US360810934010","Block Group 0; Census Tract 934.01; Queens County; New York","-","**",
"1500000US360810934011","Block Group 1; Census Tract 934.01; Queens County; New York","147125","48729",
"1500000US360810934012","Block Group 2; Census Tract 934.01; Queens County; New York","101129","20365",
"1500000US360810934013","Block Group 3; Census Tract 934.01; Queens County; New York","144241","81688",
"1500000US360810934020","Block Group 0; Census Tract 934.02; Queens County; New York","-","**",
"1500000US360810934021","Block Group 1; Census Tract 934.02; Queens County; New York","73882","17664",
"1500000US360810934022","Block Group 2; Census Tract 934.02; Queens County; New York","103929","42855",
"1500000US360810934023","Block Group 3; Census Tract 934.02; Queens County; New York","148643","40404",
"1500000US360810938000","Block Group 0; Census Tract 938; Queens County; New York","-","**",
"1500000US360810938001","Block Group 1; Census Tract 938; Queens County; New York","79526","14485",
"1500000US360810938002","Block Group 2; Census Tract 938; Queens County; New York","75595","52173",
"1500000US360810938003","Block Group 3; Census Tract 938; Queens County; New York","64688","55635",
"1500000US360810939000","Block Group 0; Census Tract 939; Queens County; New York","-","**",
"1500000US360810939001","Block Group 1; Census Tract 939; Queens County; New York","94029","6639",
"1500000US360810939002","Block Group 2; Census Tract 939; Queens County; New York","95758","25172",
"1500000US360810939003","Block Group 3; Census Tract 939; Queens County; New York","-","**",
"1500000US360810942010","Block Group 0; Census Tract 942.01; Queens County; New York","-","**",
"1500000US360810942011","Block Group 1; Census Tract 942.01; Queens County; New York","113423","29332",
"1500000US360810942012","Block Group 2; Census Tract 942.01; Queens County; New York","34797","19040",
"1500000US360810942020","Block Group 0; Census Tract 942.02; Queens County; New York","-","**",
"1500000US360810942021","Block Group 1; Census Tract 942.02; Queens County; New York","84000","62049",
"1500000US360810942022","Block Group 2; Census Tract 942.02; Queens County; New York","23458","20660",
"1500000US360810942023","Block Group 3; Census Tract 942.02; Queens County; New York","93111","18598",
"1500000US360810942030","Block Group 0; Census Tract 942.03; Queens County; New York","-","**",
"1500000US360810942031","Block Group 1; Census Tract 942.03; Queens County; New York","117883","20383",
"1500000US360810942032","Block Group 2; Census Tract 942.03; Queens County; New York","44496","19688",
"1500000US360810942033","Block Group 3; Census Tract 942.03; Queens County; New York","-","**",
"1500000US360810942034","Block Group 4; Census Tract 942.03; Queens County; New York","44347","5913",
"1500000US360810942035","Block Group 5; Census Tract 942.03; Queens County; New York","29390","17271",
"1500000US360810945000","Block Group 0; Census Tract 945; Queens County; New York","-","**",
"1500000US360810945001","Block Group 1; Census Tract 945; Queens County; New York","90357","35090",
"1500000US360810945002","Block Group 2; Census Tract 945; Queens County; New York","78590","42866",
"1500000US360810947001","Block Group 1; Census Tract 947; Queens County; New York","81250","35698",
"1500000US360810947002","Block Group 2; Census Tract 947; Queens County; New York","87024","32897",
"1500000US360810954000","Block Group 0; Census Tract 954; Queens County; New York","-","**",
"1500000US360810954001","Block Group 1; Census Tract 954; Queens County; New York","-","**",
"1500000US360810954002","Block Group 2; Census Tract 954; Queens County; New York","68036","43823",
